Cycle,Time_Min,Voltage,Current,Temp,Capacity
1,18.8692047244094,3.96762246410375,4.0001,30.1,1.893
1,19.2706771653543,3.98022257217848,4.0001,30.170428696413,1.893
1,19.6721496062992,3.99333592519685,4.0001,30.1071850393701,1.893
1,20.0736220472441,4.00670430754979,4.0001,30.2,1.893
1,20.475094488189,4.02045765529309,4.0001,30.2105861767279,1.893
1,20.8765669291339,4.03463177396943,4.0001,30.2,1.893
1,21.2780393700787,4.04889550717925,4.0001,30.3,1.893
1,21.6795118110236,4.06325924038907,4.0001,30.3,1.893
1,22.0809842519685,4.07786631671041,4.0001,30.3,1.893
1,22.4824566929134,4.09256474190726,4.0001,30.3,1.893
1,22.8839291338583,4.10737985178323,4.0001,30.3,1.893
1,23.2854015748031,4.12185559930009,4.0001,30.3088801399825,1.893
1,23.686874015748,4.13620731820287,4.0001,30.3,1.893
1,24.0883464566929,4.15051403427513,4.00002149143122,30.3785085687819,1.893
1,24.4898188976378,4.16476062992126,4.0001,30.3,1.893
1,24.8912913385827,4.17923381194998,4.0001,30.4,1.893
1,25.2927637795276,4.19376141732283,4.0001,30.4,1.893
1,25.6942362204724,4.2,3.67848188976378,30.4,1.893
1,26.0957086614173,4.2,3.25048962482631,30.4,1.893
1,26.4971811023622,4.2,2.88859891732283,30.4,1.893
1,26.8986535433071,4.2,2.56953910761155,30.2,1.893
1,27.300125984252,4.2,2.29224937471051,30.2,1.893
1,27.7015984251969,4.2,2.05620555812876,30.0435386753126,1.893
1,28.1030708661417,4.2,1.85346732283464,30,1.893
1,28.5045433070866,4.2,1.67288920796665,30,1.893
1,28.9060157480315,4.2,1.51251679790026,29.9,1.893
1,29.3074881889764,4.2,1.3666760279965,29.7,1.893
1,29.7089606299213,4.2,1.23786714785652,29.5446631671041,1.893
1,30.1104330708661,4.2,1.12585673923113,29.4,1.893
1,30.511905511811,4.2,1.02724942102825,29.3,1.893
1,30.9133779527559,4.2,0.941396019247593,29.1,1.893
1,31.3148503937008,4.2,0.86688022232515,28.9,1.893
1,31.7163228346457,4.2,0.802328994905049,28.8,1.893
1,32.1177952755906,4.2,0.747247244094488,28.6,1.893
1,32.5192677165354,4.2,0.699999490504863,28.6,1.893
1,32.9207401574803,4.2,0.658976100046317,28.5,1.893
1,33.3222125984252,4.2,0.623267979002625,28.3,1.893
1,33.7236850393701,4.2,0.592274525243168,28.2,1.893
1,34.125157480315,4.2,0.563791662806855,28.1,1.893
1,34.5266299212598,4.2,0.53831653543307,27.9448818897638,1.893
1,34.9281023622047,4.2,0.513867438628995,27.8,1.893
1,35.3295748031496,4.2,0.490851922186197,27.7,1.893
1,35.7310472440945,4.2,0.469309263547939,27.6,1.893
1,36.1325196850394,4.2,0.448592959703566,27.6,1.893
1,36.5339921259843,4.2,0.428733595800525,27.5,1.893
1,36.9354645669291,4.2,0.409626771653543,27.3081364829397,1.893
1,37.336937007874,4.2,0.391255164427976,27.3,1.893
1,37.7384094488189,4.2,0.372556137100509,27.2,1.893
1,38.1398818897638,4.2,0.35599240389069,27.2,1.893
1,38.5413543307087,4.2,0.338849004168596,27.1,1.893
1,38.9428267716536,4.2,0.323819553805774,27,1.893
1,39.3442992125984,4.2,0.3091,26.9,1.893
1,39.7457716535433,4.2,0.294968735525706,26.9,1.893
1,40.1472440944882,4.2,0.281836868920797,26.8,1.893
1,40.5487165354331,4.2,0.27012264937471,26.8,1.893
1,40.950188976378,4.2,0.258425289485873,26.8,1.893
1,41.3516614173228,4.2,0.247088976377953,26.7,1.893
1,41.7531338582677,4.2,0.236462343677629,26.6,1.893
1,42.1546062992126,4.2,0.226548124131542,26.5506252894859,1.893
1,42.5560787401575,4.2,0.217232020997375,26.5,1.893
1,42.9575511811024,4.2,0.208314960629921,26.5,1.893
1,43.3590236220472,4.2,0.200065879265092,26.5,1.893
1,43.7604960629921,4.2,0.192158398950131,26.4,1.893
1,44.161968503937,4.2,0.1845,26.4,1.893
1,44.5634409448819,4.2,0.1772,26.3,1.893
1,44.9649133858268,4.2,0.170877999073645,26.3,1.893
1,45.3663858267717,4.2,0.164007642427049,26.3,1.893
1,45.7678582677165,4.2,0.1581,26.2,1.893
1,46.1693307086614,4.2,0.15240004631774,26.2,1.893
1,46.5708031496063,4.2,0.146669947506562,26.1899825021872,1.893
1,46.9722755905512,4.2,0.141353960166744,26.1,1.893
1,47.3737480314961,4.2,0.13595298749421,26.1,1.893
1,47.7752204724409,4.2,0.131,26.1,1.893
1,48.1766929133858,4.2,0.1264,26.1,1.893
1,48.5781653543307,4.2,0.1224,26.1,1.893
1,48.9796377952756,4.2,0.118395136637332,26,1.893
1,49.3811102362205,4.2,0.1144,26,1.893
1,49.7825826771654,4.2,0.110538258452988,26,1.893
1,50.1840551181102,4.2,0.1067,26,1.893
1,50.5855275590551,4.2,0.103273043075498,25.9,1.893
1,50.987,4.2,0.1,25.9,1.893
2,0,3.5518,3.9991,27.2,1.895
2,0.388606299212598,3.62908705161855,4.00004663167104,27.2,1.895
2,0.777212598425197,3.64751338582677,4.0001,27.1188976377953,1.895
2,1.1658188976378,3.65953584993052,4,27.2,1.895
2,1.55442519685039,3.67084750656168,4,27.2,1.895
2,1.94303149606299,3.68211857341362,4.0001,27.4,1.895
2,2.33163779527559,3.69333052339046,4.0001,27.5,1.895
2,2.72024409448819,3.70378077813803,4.0001,27.6,1.895
2,3.10885039370079,3.71335854562297,4.00007735062529,27.6773506252895,1.895
2,3.49745669291339,3.72217276516906,4.00009092172302,27.8,1.895
2,3.88606299212598,3.73007758221399,4.0001,27.9,1.895
2,4.27466929133858,3.73718239925892,4,27.9,1.895
2,4.66327559055118,3.74348721630384,4,28,1.895
2,5.05188188976378,3.74945812876332,4,28.2,1.895
2,5.44048818897638,3.75497209098863,4.0001,28.2,1.895
2,5.82909448818898,3.76020055581288,4.0001,28.3,1.895
2,6.21770078740157,3.76503000874891,4.00006500437445,28.4,1.895
2,6.60630708661417,3.76991130152849,4.0001,28.5,1.895
2,6.99491338582677,3.7747990376203,4,28.6,1.895
2,7.38351968503937,3.77954776902887,4.00006955380577,28.7,1.895
2,7.77212598425197,3.78418383510885,4.0001,28.7,1.895
2,8.16073228346457,3.7890968503937,4.0001,28.8,1.895
2,8.54933858267717,3.79392163038444,4.0001,28.9,1.895
2,8.93794488188976,3.79866993978694,4.00013496989347,29,1.895
2,9.32655118110236,3.80349735988884,4.0001,29,1.895
2,9.71515748031496,3.80853126447429,4.0001,29.2,1.895
2,10.1037637795276,3.81358406669755,4.0001,29.2,1.895
2,10.4923700787402,3.81888147290412,4.00010370541918,29.3,1.895
2,10.8809763779528,3.82424089856415,4.0001,29.3,1.895
2,11.2695826771654,3.82981616489115,4.0001,29.4,1.895
2,11.658188976378,3.83570699397869,4.0001,29.4,1.895
2,12.0467952755906,3.84170656167979,4.00017664041995,29.5233595800525,1.895
2,12.4354015748031,3.84793061602594,4.0001,29.6,1.895
2,12.8240078740157,3.85443543307087,4.0001,29.6,1.895
2,13.2126141732283,3.86116016674386,4.00018008337193,29.7,1.895
2,13.6012204724409,3.86849342288096,4.0001,29.7,1.895
2,13.9898267716535,3.87614988420565,4.0001,29.8,1.895
2,14.3784330708661,3.88401940713293,4.0001,29.9,1.895
2,14.7670393700787,3.89252422417786,4.0001,29.9,1.895
2,15.1556456692913,3.90149374710514,4.0001,30,1.895
2,15.5442519685039,3.91079856415007,4.0001,30,1.895
2,15.9328582677165,3.92076137100509,4.0001,30,1.895
2,16.3214645669291,3.9312579898101,4.0001,30,1.895
2,16.7100708661417,3.94213490813648,4.0001,30,1.895
2,17.0986771653543,3.95380625289486,4.00014895785086,30.0510421491431,1.895
2,17.4872834645669,3.96566716072256,4.00018656785549,30.1,1.895
2,17.8758897637795,3.97803793422881,4.00011241315424,30.1,1.895
2,18.2644960629921,3.9907655019685,4.0001,30.2,1.895
2,18.6531023622047,4.00410240852246,4.0001,30.200602130616,1.895
2,19.0417086614173,4.01737795275591,4.0001,30.3,1.895
2,19.4303149606299,4.03118758684576,4.0001,30.3,1.895
2,19.8189212598425,4.04505558128763,4.00019365446966,30.3,1.895
2,20.2075275590551,4.05909231125521,4.0001,30.3,1.895
2,20.5961338582677,4.07316076115486,4.00012296587926,30.4,1.895
2,20.9847401574803,4.08726294580825,4.0002,30.3074108383511,1.895
2,21.3733464566929,4.10137489578509,4.0001,30.4,1.895
2,21.7619527559055,4.11528678915136,4.0001,30.4,1.895
2,22.1505590551181,4.12924326076887,4.0001,30.3,1.895
2,22.5391653543307,4.14322153774896,4.0001,30.4,1.895
2,22.9277716535433,4.15715223097113,4.0001,30.4931758530184,1.895
2,23.3163779527559,4.17124247594051,4.0001,30.4,1.895
2,23.7049842519685,4.18571120889301,4.0001,30.4,1.895
2,24.0935905511811,4.2,3.99708068550255,30.4,1.895
2,24.4821968503937,4.2,3.47143293191292,30.4,1.895
2,24.8708031496063,4.2,3.07839356183418,30.3,1.895
2,25.2594094488189,4.2,2.73818073182028,30.4,1.895
2,25.6480157480315,4.2,2.441635942566,30.3,1.895
2,26.0366220472441,4.2,2.18812677165354,30.2,1.895
2,26.4252283464567,4.2,1.97305104214914,30.1163038443724,1.895
2,26.8138346456693,4.2,1.78165136637332,30.1,1.895
2,27.2024409448819,4.2,1.60941394163965,30,1.895
2,27.5910472440945,4.2,1.45449397869384,29.9,1.895
2,27.9796535433071,4.2,1.31619647985178,29.7,1.895
2,28.3682598425197,4.2,1.19414593175853,29.6,1.895
2,28.7568661417323,4.2,1.08726272965879,29.4603674540683,1.895
2,29.1454724409449,4.2,0.993426586382584,29.2263084761464,1.895
2,29.5340787401575,4.2,0.912152061139417,29.1,1.895
2,29.9226850393701,4.2,0.841940111162575,29,1.895
2,30.3112913385827,4.2,0.781522603056971,28.9,1.895
2,30.6998976377953,4.2,0.728450347383047,28.7,1.895
2,31.0885039370079,4.2,0.683261324687355,28.6,1.895
2,31.4771102362205,4.2,0.644851042149143,28.5,1.895
2,31.8657165354331,4.2,0.611489717461788,28.3,1.895
2,32.2543228346457,4.2,0.582469245020843,28.2,1.895
2,32.6429291338583,4.2,0.556597869383974,28.2,1.895
2,33.0315354330709,4.2,0.533503798054655,28.0203798054655,1.895
2,33.4201417322835,4.2,0.512112644742936,27.9,1.895
2,33.8087480314961,4.2,0.491067716535433,27.7779527559055,1.895
2,34.1973543307087,4.2,0.472158082445577,27.6903195924039,1.895
2,34.5859606299213,4.2,0.453013154238073,27.6,1.895
2,34.9745669291339,4.2,0.434209402501158,27.5,1.895
2,35.3631732283465,4.2,0.415966280685502,27.5,1.895
2,35.7517795275591,4.2,0.39828026864289,27.3,1.895
2,36.1403858267716,4.2,0.380987139107612,27.2188101487314,1.895
2,36.5289921259843,4.2,0.363970866141732,27.2,1.895
2,36.9175984251969,4.2,0.347991848077814,27.1,1.895
2,37.3062047244094,4.2,0.33205159796202,27.0247336729967,1.895
2,37.694811023622,4.2,0.317120981936082,27,1.895
2,38.0834173228346,4.2,0.30310467519685,26.9,1.895
2,38.4720236220472,4.2,0.289899606299213,26.8,1.895
2,38.8606299212599,4.2,0.278085178323298,26.8,1.895
2,39.2492362204724,4.2,0.26626813339509,26.7,1.895
2,39.637842519685,4.2,0.25489689671144,26.6656322371468,1.895
2,40.0264488188976,4.2,0.2442,26.6,1.895
2,40.4150551181102,4.2,0.23446961556276,26.5,1.895
2,40.8036614173228,4.2,0.224329504400185,26.5,1.895
2,41.1922677165354,4.2,0.215336614173228,26.4707349081364,1.895
2,41.580874015748,4.2,0.207,26.4,1.895
2,41.9694803149606,4.2,0.198779759147754,26.3,1.895
2,42.3580866141732,4.2,0.1913,26.3,1.895
2,42.7466929133858,4.2,0.183587772116721,26.2040759610931,1.895
2,43.1352992125984,4.2,0.176665308012969,26.2,1.895
2,43.523905511811,4.2,0.169981472904122,26.1,1.895
2,43.9125118110236,4.2,0.163,26.1,1.895
2,44.3011181102362,4.2,0.157197915701714,26.1,1.895
2,44.6897244094488,4.2,0.1516,26.1,1.895
2,45.0783307086614,4.2,0.1461,26,1.895
2,45.466937007874,4.2,0.1408843832021,26,1.895
2,45.8555433070866,4.2,0.135661000463177,25.9796665122742,1.895
2,46.2441496062992,4.2,0.130873830477073,25.9,1.895
2,46.6327559055118,4.2,0.1261,25.9,1.895
2,47.0213622047244,4.2,0.1218,25.82728114868,1.895
2,47.409968503937,4.2,0.1178,25.8,1.895
2,47.7985748031496,4.2,0.114372209356183,25.8,1.895
2,48.1871811023622,4.2,0.1101,25.8,1.895
2,48.5757874015748,4.2,0.1067,25.8,1.895
2,48.9643937007874,4.2,0.103293052339046,25.7023158869847,1.895
2,49.353,4.2,0.1,25.7,1.895
3,0,3.5504,3.9991,27.2,1.898
3,0.387456692913386,3.62863811949977,4,27.1,1.898
3,0.774913385826772,3.64706855025475,4.00001713756369,27.1171375636869,1.898
3,1.16237007874016,3.65889323761,4.0001,27.2,1.898
3,1.54982677165354,3.6700371005095,4.0001,27.3,1.898
3,1.93728346456693,3.68111000463177,4.00000166743863,27.4,1.898
3,2.32474015748032,3.69227906438166,4.00006317739694,27.5,1.898
3,2.7121968503937,3.70259874942103,4.0001,27.6,1.898
3,3.09965354330709,3.71216089238845,4.0001,27.7,1.898
3,3.48711023622047,3.72094312181566,4.0001,27.7,1.898
3,3.87456692913386,3.72881000463177,4.0001,27.8,1.898
3,4.26202362204724,3.73590039370079,4.0001,27.9,1.898
3,4.64948031496063,3.74252489063867,4.0001,28,1.898
3,5.03693700787402,3.7482878647522,4.0001,28.1,1.898
3,5.4243937007874,3.75384812413154,4.0001,28.2,1.898
3,5.81185039370079,3.75909823992589,4.0001,28.2,1.898
3,6.19930708661417,3.76418188976378,4.0001,28.3,1.898
3,6.58676377952756,3.76912213987957,4.0001,28.4221398795739,1.898
3,6.97422047244095,3.77378953219083,4.0001,28.5104678091709,1.898
3,7.36167716535433,3.77863547938861,4.0001,28.6,1.898
3,7.74913385826772,3.78340078740157,4.0001,28.7,1.898
3,8.1365905511811,3.78806229735989,4.00003770264011,28.8,1.898
3,8.52404724409449,3.79288906901343,4.00002968967114,28.870310328856,1.898
3,8.91150393700787,3.79775595182955,4.0001,28.9,1.898
3,9.29896062992126,3.80260472440945,4.0001,28.9,1.898
3,9.68641732283464,3.80754168596573,4.0001,28.9,1.898
3,10.073874015748,3.8126757295044,4.0001,29,1.898
3,10.4613307086614,3.81789407132932,4.00003135710977,29.1,1.898
3,10.8487874015748,3.82337860120426,4.00000713293191,29.2,1.898
3,11.2362440944882,3.82879698934692,4.0001,29.2,1.898
3,11.6237007874016,3.83472000926355,4.0001,29.3,1.898
3,12.011157480315,3.84063219082909,4.0001,29.3773969430292,1.898
3,12.3986141732283,3.84671672070403,4.0001,29.4,1.898
3,12.7860708661417,3.85320125057897,4.0001,29.5,1.898
3,13.1735275590551,3.85996813339509,4.0001,29.6,1.898
3,13.5609842519685,3.86705266327003,4.0001,29.7,1.898
3,13.9484409448819,3.8745548402038,4.0001,29.7,1.898
3,14.3358976377953,3.88223937007874,4.0001,29.8,1.898
3,14.7233543307087,3.89064154701251,4.00018615099583,29.9,1.898
3,15.110811023622,3.89942145669291,4.0001,29.8,1.898
3,15.4982677165354,3.90869295970357,4.0001,29.8,1.898
3,15.8857244094488,3.91854747568319,4.0001,30,1.898
3,16.2731811023622,3.92867003242242,4.0001,30,1.898
3,16.6606377952756,3.93939309865679,4.0001,30.1,1.898
3,17.048094488189,3.95066981627297,4.0001,30.1,1.898
3,17.4355511811024,3.96250829087541,4.0001,30.1,1.898
3,17.8230078740157,3.97476692913386,4.00019448818898,30.1,1.898
3,18.2104645669291,3.98764881889764,4.0001,30.1,1.898
3,18.5979212598425,4.00076873552571,4.0001,30.1,1.898
3,18.9853779527559,4.013964057434,4.0001728114868,30.3,1.898
3,19.3728346456693,4.02752782152231,4.00013797025372,30.4,1.898
3,19.7602913385827,4.04133969430292,4.00011005094951,30.4,1.898
3,20.1477480314961,4.05531903659101,4.00014557665586,30.4,1.898
3,20.5352047244095,4.06934251968504,4.0001,30.4,1.898
3,20.9226614173228,4.08345349956255,4.0001,30.4,1.898
3,21.3101181102362,4.0975211208893,4.0001,30.4,1.898
3,21.6975748031496,4.11150013895322,4.00018573413617,30.5,1.898
3,22.085031496063,4.12533622047244,4.0001,30.5,1.898
3,22.4724881889764,4.13906415006948,4.0001,30.5,1.898
3,22.8599448818898,4.1530395553497,4.0001,30.5,1.898
3,23.2474015748031,4.16717651690598,4.0001,30.5,1.898
3,23.6348582677165,4.18149291338583,4.0001,30.4,1.898
3,24.0223149606299,4.1962157480315,4.0001,30.4,1.898
3,24.4097716535433,4.2,3.5945186351706,30.4,1.898
3,24.7972283464567,4.2,3.1802575266327,30.4,1.898
3,25.1846850393701,4.2,2.82707165354331,30.4,1.898
3,25.5721417322835,4.2,2.52110787401575,30.4,1.898
3,25.9595984251969,4.2,2.25777985178323,30.4,1.898
3,26.3470551181102,4.2,2.03324664196387,30.3,1.898
3,26.7345118110236,4.2,1.83646461324687,30.1,1.898
3,27.121968503937,4.2,1.65840288713911,30,1.898
3,27.5094251968504,4.2,1.4981949256343,29.9,1.898
3,27.8968818897638,4.2,1.35482163038444,29.7,1.898
3,28.2843385826772,4.2,1.22928466882816,29.6137563686892,1.898
3,28.6717952755906,4.2,1.11892464103752,29.5,1.898
3,29.0592519685039,4.2,1.0224788791107,29.3,1.898
3,29.4467086614173,4.2,0.937863408985641,29.3,1.898
3,29.8341653543307,4.2,0.865725706345531,29.1,1.898
3,30.2216220472441,4.2,0.802503427512737,28.9,1.898
3,30.6090787401575,4.2,0.74791946631671,28.8,1.898
3,30.9965354330709,4.2,0.701737532808399,28.6363079615048,1.898
3,31.3839921259843,4.2,0.661406716072256,28.6,1.898
3,31.7714488188976,4.2,0.627662436313108,28.4614636405744,1.898
3,32.158905511811,4.2,0.597574540682415,28.3,1.898
3,32.5463622047244,4.2,0.571386197313571,28.2,1.898
3,32.9338188976378,4.2,0.54757874015748,28.1,1.898
3,33.3212755905512,4.2,0.525607874015748,27.9929133858268,1.898
3,33.7087322834646,4.2,0.504768689207967,27.9,1.898
3,34.096188976378,4.2,0.484779666512274,27.7246410375174,1.898
3,34.4836456692913,4.2,0.465195599814729,27.6920333487726,1.898
3,34.8711023622047,4.2,0.445696587926509,27.6,1.898
3,35.2585590551181,4.2,0.426572487262621,27.5,1.898
3,35.6460157480315,4.2,0.407476902887139,27.4,1.898
3,36.0334724409449,4.2,0.389471560907828,27.3619268179713,1.898
3,36.4209291338583,4.2,0.372203751736915,27.3,1.898
3,36.8083858267717,4.2,0.354989069013432,27.2,1.898
3,37.195842519685,4.2,0.339306160259379,27.1,1.898
3,37.5832992125984,4.2,0.323995321908291,27.1,1.898
3,37.9707559055118,4.2,0.309452524316813,27,1.898
3,38.3582125984252,4.2,0.295821908290875,26.9,1.898
3,38.7456692913386,4.2,0.283188142658638,26.8313571097731,1.898
3,39.133125984252,4.2,0.270819082908754,26.8,1.898
3,39.5205826771654,4.2,0.25905002315887,26.7,1.898
3,39.9080393700787,4.2,0.247545669291339,26.7,1.898
3,40.2954960629921,4.2,0.237294349235757,26.6,1.898
3,40.6829527559055,4.2,0.2273,26.5179249652617,1.898
3,41.0704094488189,4.2,0.217686892079666,26.5,1.898
3,41.4578661417323,4.2,0.2088,26.5,1.898
3,41.8453228346457,4.2,0.200317832329782,26.4,1.898
3,42.2327795275591,4.2,0.192120341207349,26.4,1.898
3,42.6202362204724,4.2,0.1842,26.3153543307086,1.898
3,43.0076929133858,4.2,0.176893191292265,26.3,1.898
3,43.3951496062992,4.2,0.1701,26.2,1.898
3,43.7826062992126,4.2,0.163695182955072,26.2,1.898
3,44.170062992126,4.2,0.1575,26.1,1.898
3,44.5575196850394,4.2,0.1519,26.1,1.898
3,44.9449763779528,4.2,0.146206299212598,26.1,1.898
3,45.3324330708661,4.2,0.1409,26.1,1.898
3,45.7198897637795,4.2,0.1359,26.0817044928208,1.898
3,46.1073464566929,4.2,0.130852709587772,26.0509031959241,1.898
3,46.4948031496063,4.2,0.126366190944882,26,1.898
3,46.8822598425197,4.2,0.122183649837888,25.927883279296,1.898
3,47.2697165354331,4.2,0.1178,25.9,1.898
3,47.6571732283465,4.2,0.114132237146827,25.9,1.898
3,48.0446299212598,4.2,0.1101,25.8,1.898
3,48.4320866141732,4.2,0.106963177396943,25.8,1.898
3,48.8195433070866,4.2,0.1033,25.8,1.898
3,49.207,4.2,0.1,25.8,1.898
4,0,3.5488,3.9991,27.2,1.901
4,0.386929133858268,3.62781769337656,4.00005840666975,27.1415933302455,1.901
4,0.773858267716535,3.64630088003705,4.0001,27.1,1.901
4,1.1607874015748,3.65790088003705,4.0001,27.2,1.901
4,1.54771653543307,3.66902195460862,4.0001,27.2,1.901
4,1.93464566929134,3.68024460398333,4.0001,27.3861509958314,1.901
4,2.32157480314961,3.69108263342082,4.0001,27.4634733158355,1.901
4,2.70850393700787,3.7013501312336,4.0001,27.5,1.901
4,3.09543307086614,3.71094881889764,4.0001,27.6,1.901
4,3.48236220472441,3.7197240389069,4.0001,27.7,1.901
4,3.86929133858268,3.72773209819361,4.0001,27.8,1.901
4,4.25622047244094,3.73472413154238,4.0001,27.9,1.901
4,4.64314960629921,3.74117860892388,4.0001,28,1.901
4,5.03007874015748,3.74713932633421,4.00003932633421,28.1,1.901
4,5.41700787401575,3.75259448818898,4.0001,28.2,1.901
4,5.80393700787402,3.75796285317277,4.0001,28.2,1.901
4,6.19086614173228,3.7629152848541,4.0001,28.2,1.901
4,6.57779527559055,3.76792700324224,4.0001,28.3,1.901
4,6.96472440944882,3.7728480778138,4.0001,28.4839740620658,1.901
4,7.35165354330709,3.77747443260769,4.0001,28.5744326076887,1.901
4,7.73858267716535,3.78233283927744,4.0001,28.6,1.901
4,8.12551181102362,3.78719138490042,4.0001,28.6,1.901
4,8.51244094488189,3.79184895785086,4.0001,28.8,1.901
4,8.89937007874016,3.7966278832793,4.00001394163965,28.9,1.901
4,9.28629921259843,3.80162116720704,4.0001,28.9,1.901
4,9.67322834645669,3.80660722556739,4.0001,29,1.901
4,10.060157480315,3.81166252894859,4.0001,29.0343677628532,1.901
4,10.4470866141732,3.81695984251968,4,29.1,1.901
4,10.8340157480315,3.82225026246719,4.0001,29.2,1.901
4,11.2209448818898,3.82774085224641,4.0001,29.3,1.901
4,11.607874015748,3.83338675312645,4.0001,29.3,1.901
4,11.9948031496063,3.83919562554681,4.0000489063867,29.3,1.901
4,12.3817322834646,3.84550861509958,4.0001,29.4,1.901
4,12.7686614173228,3.85185284854099,4.0001,29.4,1.901
4,13.1555905511811,3.85862806855025,4.0001,29.5,1.901
4,13.5425196850394,3.86570328855952,4.0001,29.6,1.901
4,13.9294488188976,3.87297850856878,4.00017383047707,29.6738304770727,1.901
4,14.3163779527559,3.88063608151922,4.0001,29.6786938397406,1.901
4,14.7033070866142,3.8890217847769,4.0001,29.7,1.901
4,15.0902362204724,3.89780656167979,4.0001,29.7,1.901
4,15.4771653543307,3.90699898100973,4.0001,29.7,1.901
4,15.864094488189,3.91676160259379,4.0001,29.8,1.901
4,16.2510236220472,3.92688290875405,4.0001,29.8,1.901
4,16.6379527559055,3.93763950903196,4.0001,29.9232515053265,1.901
4,17.0248818897638,3.94892524316813,4.00011245947198,30,1.901
4,17.4118110236221,3.96042973598888,4.0001,30,1.901
4,17.7987401574803,3.97273867016623,4.0001,30,1.901
4,18.1856692913386,3.98531380268643,4.0001,30.1,1.901
4,18.5725984251969,3.99823993875766,4.0001,30.1800087489064,1.901
4,18.9595275590551,4.01157123668365,4.0001,30.2,1.901
4,19.3464566929134,4.02518351088467,4.00012621584067,30.3,1.901
4,19.7333858267717,4.03892311255211,4.0001,30.3846225104215,1.901
4,20.1203149606299,4.05291049868766,4.0001,30.3,1.901
4,20.5072440944882,4.06697776748495,4.0001,30.3,1.901
4,20.8941732283465,4.0810188976378,4.0001,30.3,1.901
4,21.2811023622047,4.09502774432608,4.0001,30.4,1.901
4,21.668031496063,4.10899522927281,4.0001,30.4,1.901
4,22.0549606299213,4.12268730893932,4.0001,30.4468272348309,1.901
4,22.4418897637795,4.13676081519222,4.0001065308013,30.4,1.901
4,22.8288188976378,4.15061125521075,4.0001,30.5,1.901
4,23.2157480314961,4.16486169522927,4.00018971746179,30.4,1.901
4,23.6026771653543,4.1790121352478,4.0001,30.5,1.901
4,23.9896062992126,4.19350838351088,4.0001,30.5,1.901
4,24.3765354330709,4.2,3.68000393700787,30.4,1.901
4,24.7634645669291,4.2,3.2488793422881,30.5,1.901
4,25.1503937007874,4.2,2.88756316710411,30.4021872265967,1.901
4,25.5373228346457,4.2,2.57366109309866,30.4,1.901
4,25.9242519685039,4.2,2.30330463177397,30.4,1.901
