Cycle,Time_Min,Voltage,Current,Temp,Capacity
1,40.9088267716535,4.2003,0.250729874942103,27.2,1.861
1,41.3220472440945,4.2003,0.24109689671144,27.2,1.861
1,41.7352677165354,4.2003,0.233328994905049,27.1,1.861
1,42.1484881889764,4.2003,0.2258,27.1,1.861
1,42.5617086614173,4.2003,0.217533070866142,27,1.861
1,42.9749291338583,4.2003,0.209343677628532,26.9,1.861
1,43.3881496062992,4.2003,0.201895013123359,26.9,1.861
1,43.8013700787402,4.2003,0.195,26.8,1.861
1,44.2145905511811,4.2003,0.188875683186661,26.796526169523,1.861
1,44.627811023622,4.2003,0.182336081519222,26.7,1.861
1,45.041031496063,4.2003,0.17567114404817,26.7,1.861
1,45.4542519685039,4.2003,0.169927975914775,26.6,1.861
1,45.8674724409449,4.2003,0.164025459317585,26.5,1.861
1,46.2806929133858,4.2003,0.159,26.5,1.861
1,46.6939133858268,4.2003,0.153930446194226,26.4717410323709,1.861
1,47.1071338582677,4.2003,0.149348263084761,26.4,1.861
1,47.5203543307087,4.2003,0.14426813339509,26.4,1.861
1,47.9335748031496,4.2003,0.1399,26.3,1.861
1,48.3467952755906,4.2003,0.134829921259843,26.3,1.861
1,48.7600157480315,4.2003,0.130876748494673,26.2589161648912,1.861
1,49.1732362204724,4.2003,0.12686813339509,26.2,1.861
1,49.5864566929134,4.2003,0.123362528948587,26.1791570171375,1.861
1,49.9996771653543,4.2003,0.119594302918018,26.1,1.861
1,50.4128976377953,4.2003,0.116001706036745,26.1,1.861
1,50.8261181102362,4.2003,0.112829396325459,26.1,1.861
1,51.2393385826772,4.2003,0.109423436776285,26.1,1.861
1,51.6525590551181,4.2003,0.106584251968504,26,1.861
1,52.0657795275591,4.2003,0.103,26,1.861
1,52.479,4.2003,0.1,26,1.861
2,0,3.5807,3.9991,27.8,1.868
2,0.394,3.6397,4,27.8,1.868
2,0.788,3.65697222222222,4.0001,27.8,1.868
2,1.182,3.67076470588235,4.0001,27.9941176470588,1.868
2,1.576,3.684,4.0001,28.1,1.868
2,1.97,3.6968,4.0001,28.3,1.868
2,2.364,3.7083,4,28.5,1.868
2,2.758,3.71857647058824,4.0001,28.6,1.868
2,3.152,3.72747777777778,4.00009444444444,28.8,1.868
2,3.546,3.73541764705882,4.0001,28.9,1.868
2,3.94,3.74231764705882,4.00009411764706,29,1.868
2,4.334,3.74861764705882,4.00019411764706,29.2,1.868
2,4.728,3.75451176470588,4.00011176470588,29.3,1.868
2,5.122,3.75982352941177,4.00001176470588,29.4,1.868
2,5.516,3.76511176470588,4.0001,29.6,1.868
2,5.91,3.77011176470588,4.0001,29.7,1.868
2,6.304,3.77493529411765,4.0001,29.7,1.868
2,6.698,3.77982352941176,4.0001,29.8117647058824,1.868
2,7.092,3.78442222222222,4.00018888888889,30,1.868
2,7.486,3.78923529411765,4.00001764705882,30.1,1.868
2,7.88,3.79401764705882,4.0001,30.2,1.868
2,8.274,3.79863333333333,4.00001666666667,30.3166666666667,1.868
2,8.668,3.80354705882353,4.00017647058824,30.4,1.868
2,9.062,3.80845882352941,4.0001,30.5,1.868
2,9.456,3.81355882352941,4.0001,30.6,1.868
2,9.85,3.81862352941176,4.00017647058824,30.7,1.868
2,10.244,3.82402352941177,4.00017647058824,30.8,1.868
2,10.638,3.82947058823529,4.0002,30.9,1.868
2,11.032,3.83495294117647,4.0001,31.1,1.868
2,11.426,3.84095294117647,4.0001,31.1823529411765,1.868
2,11.82,3.84703529411765,4.0001,31.2,1.868
2,12.214,3.85355294117647,4.00018235294118,31.2,1.868
2,12.608,3.86035294117647,4.0001,31.3176470588235,1.868
2,13.002,3.86735,4.0001,31.5,1.868
2,13.396,3.87493333333333,4.00011111111111,31.6,1.868
2,13.79,3.88284285714286,4.00010952380952,31.7,1.868
2,14.184,3.89096470588235,4.00018823529412,31.7,1.868
2,14.578,3.89986470588235,4.00011176470588,31.8,1.868
2,14.972,3.90941176470588,4.0001,31.9,1.868
2,15.366,3.91911176470588,4.0001,31.9,1.868
2,15.76,3.92945882352941,4.00006470588235,32,1.868
2,16.154,3.94048823529412,4.00006470588235,31.9352941176471,1.868
2,16.548,3.95179411764706,4.00006470588235,32.0647058823529,1.868
2,16.942,3.96388823529412,4.00003529411765,32.2,1.868
2,17.336,3.97619411764706,4.0001,32.2,1.868
2,17.73,3.98893529411765,4.00004117647059,32.2588235294118,1.868
2,18.124,4.00225294117647,4,32.3,1.868
2,18.518,4.01581764705882,4.0001,32.3352941176471,1.868
2,18.912,4.02961764705882,4.0001,32.3,1.868
2,19.306,4.04358888888889,4.0001,32.4,1.868
2,19.7,4.05775294117647,4.00003529411765,32.5,1.868
2,20.094,4.07198823529412,4.00003529411765,32.4647058823529,1.868
2,20.488,4.08632352941176,4.00002941176471,32.5,1.868
2,20.882,4.10042352941176,4.0001,32.5294117647059,1.868
2,21.276,4.1146,4.0001,32.6,1.868
2,21.67,4.12898823529412,4.00006470588235,32.7,1.868
2,22.064,4.14326666666667,4.0001,32.6,1.868
2,22.458,4.15758823529412,4.00006470588235,32.6,1.868
2,22.852,4.17208823529412,4,32.7,1.868
2,23.246,4.18672352941176,4,32.7,1.868
2,23.64,4.2003,3.99682352941177,32.7,1.868
2,24.034,4.2003,3.46167647058824,32.7,1.868
2,24.428,4.2003,3.06450588235294,32.7,1.868
2,24.822,4.2003,2.72286470588235,32.7,1.868
2,25.216,4.2003,2.42564117647059,32.6,1.868
2,25.61,4.2003,2.1668,32.4,1.868
2,26.004,4.2003,1.94606470588235,32.2,1.868
2,26.398,4.2003,1.75817647058824,32,1.868
2,26.792,4.2003,1.59186470588235,31.7,1.868
2,27.186,4.2003,1.44184444444444,31.5,1.868
2,27.58,4.2003,1.30795555555556,31.4,1.868
2,27.974,4.2003,1.18871111111111,31.1722222222222,1.868
2,28.368,4.2003,1.08153333333333,30.9,1.868
2,28.762,4.2003,0.986911764705882,30.7,1.868
2,29.156,4.2003,0.903947058823529,30.6,1.868
2,29.55,4.2003,0.830788235294118,30.4,1.868
2,29.944,4.2003,0.766,30.1,1.868
2,30.338,4.2003,0.708058823529412,30,1.868
2,30.732,4.2003,0.658466666666667,29.8,1.868
2,31.126,4.2003,0.614847058823529,29.7,1.868
2,31.52,4.2003,0.576382352941177,29.5588235294118,1.868
2,31.914,4.2003,0.543358823529412,29.3588235294118,1.868
2,32.308,4.2003,0.514017647058823,29.2,1.868
2,32.702,4.2003,0.487694117647059,29,1.868
2,33.096,4.2003,0.4644,28.9,1.868
2,33.49,4.2003,0.444029411764706,28.7,1.868
2,33.884,4.2003,0.425452941176471,28.6,1.868
2,34.278,4.2003,0.408976470588235,28.5,1.868
2,34.672,4.2003,0.392641176470588,28.3,1.868
2,35.066,4.2003,0.378017647058824,28.2,1.868
2,35.46,4.2003,0.363847058823529,28.1,1.868
2,35.854,4.2003,0.350652941176471,27.9,1.868
2,36.248,4.2003,0.337876470588235,27.8,1.868
2,36.642,4.2003,0.32594705882353,27.6411764705883,1.868
2,37.036,4.2003,0.315158823529412,27.6,1.868
2,37.43,4.2003,0.303723529411765,27.5,1.868
2,37.824,4.2003,0.292658823529412,27.4529411764705,1.868
2,38.218,4.2003,0.282576470588235,27.3,1.868
2,38.612,4.2003,0.272323529411765,27.2411764705883,1.868
2,39.006,4.2003,0.2627,27.2,1.868
2,39.4,4.2003,0.252694117647059,27.1,1.868
2,39.794,4.2003,0.243476470588235,27,1.868
2,40.188,4.2003,0.235088235294118,26.9294117647059,1.868
2,40.582,4.2003,0.225676470588235,26.9,1.868
2,40.976,4.2003,0.218294117647059,26.8,1.868
2,41.37,4.2003,0.2102,26.7333333333333,1.868
2,41.764,4.2003,0.202294117647059,26.7,1.868
2,42.158,4.2003,0.194894117647059,26.6,1.868
2,42.552,4.2003,0.188016666666667,26.6,1.868
2,42.946,4.2003,0.18114705882353,26.5,1.868
2,43.34,4.2003,0.1746625,26.5,1.868
2,43.734,4.2003,0.1679,26.4,1.868
2,44.128,4.2003,0.162682352941177,26.4,1.868
2,44.522,4.2003,0.1566,26.4,1.868
2,44.916,4.2003,0.151476470588235,26.3,1.868
2,45.31,4.2003,0.1464,26.3,1.868
2,45.704,4.2003,0.141905882352941,26.2,1.868
2,46.098,4.2003,0.137147058823529,26.1411764705882,1.868
2,46.492,4.2003,0.133023529411765,26.1,1.868
2,46.886,4.2003,0.128441176470588,26.1,1.868
2,47.28,4.2003,0.124011764705883,26.1,1.868
2,47.674,4.2003,0.1209,26.1,1.868
2,48.068,4.2003,0.11654705882353,26,1.868
2,48.462,4.2003,0.113570588235294,26,1.868
2,48.856,4.2003,0.110170588235294,26,1.868
2,49.25,4.2003,0.106223529411765,25.9,1.868
2,49.644,4.2003,0.103688888888889,25.9,1.868
2,50.038,4.2003,0.1,25.9,1.868
3,0,3.5741,3.9988,27.9,1.875
3,0.391614173228346,3.63671032885595,4.0001,27.8,1.875
3,0.783228346456693,3.65339629458082,4.0001,27.8,1.875
3,1.17484251968504,3.66676007410838,4.00004798517832,28,1.875
3,1.56645669291339,3.67951522309711,4.0001,28.2,1.875
3,1.95807086614173,3.69201515748032,4.0001,28.3,1.875
3,2.34968503937008,3.70363964798518,4.0001,28.5,1.875
3,2.74129921259843,3.7138876331635,4.0001,28.6,1.875
3,3.13291338582677,3.7230092172302,4.00018184344604,28.7,1.875
3,3.52452755905512,3.73090963408986,4.0001,28.9,1.875
3,3.91614173228346,3.73814367762853,4.0001,29,1.875
3,4.30775590551181,3.7443662806855,4.0001,29.1220935618342,1.875
3,4.69937007874016,3.75032417786012,4.00000805928671,29.3,1.875
3,5.0909842519685,3.75579990736452,4.0001,29.4,1.875
3,5.48259842519685,3.76107174617879,4.0001,29.5,1.875
3,5.8742125984252,3.76607183881427,4.0001,29.6718388142659,1.875
3,6.26582677165354,3.77103121815655,4.0001,29.7,1.875
3,6.65744094488189,3.77574965261695,4.0001,29.8496526169523,1.875
3,7.04905511811024,3.78066727909011,4.0001,30,1.875
3,7.44066929133858,3.7854215840667,4.0001,30.1,1.875
3,7.83228346456693,3.79004029643353,4.00018656785549,30.2,1.875
3,8.22389763779528,3.79489819360815,4.0001,30.3,1.875
3,8.61551181102362,3.7996119036591,4.0001,30.4,1.875
3,9.00712598425197,3.80452575266327,4.0001,30.4,1.875
3,9.39874015748031,3.80958364983789,4.0001,30.4,1.875
3,9.79035433070866,3.81472769800834,4.00011384900417,30.6,1.875
3,10.181968503937,3.81999944418712,4.0001,30.7,1.875
3,10.5735826771654,3.82532890226957,4.0001,30.8,1.875
3,10.9651968503937,3.8309032808399,4.00006776027996,30.967760279965,1.875
3,11.356811023622,3.83657313571098,4.00004228809634,31.1,1.875
3,11.7484251968504,3.84261838814266,4.00015632237147,31.2,1.875
3,12.1400393700787,3.84892799650044,4.00007200349956,31.2,1.875
3,12.5316535433071,3.85552948381452,4.0001,31.3,1.875
3,12.9232677165354,3.86240472440945,4.0001,31.4,1.875
3,13.3148818897638,3.86954803149606,4.0001,31.5,1.875
3,13.7064960629921,3.87720826771654,4.0001,31.5,1.875
3,14.0981102362205,3.88536076887448,4.0001,31.6,1.875
3,14.4897244094488,3.8939186660491,4.0001,31.7,1.875
3,14.8813385826772,3.90299421028254,4.0001,31.8,1.875
3,15.2729527559055,3.91264594719778,4.0001,31.7114867994442,1.875
3,15.6645669291339,3.9225662806855,4.0001,31.9,1.875
3,16.0561811023622,3.93321014358499,4.0001,31.9,1.875
3,16.4477952755906,3.9445175081056,4.0001,31.9,1.875
3,16.8394094488189,3.95608851320056,4,32,1.875
3,17.2310236220472,3.96823412073491,4.00002235345582,32.177646544182,1.875
3,17.6226377952756,3.9807519221862,4.00019198703103,32.2,1.875
3,18.0142519685039,3.99393094025012,4.0001,32.2661880500232,1.875
3,18.4058661417323,4.00720861509958,4.0000478462251,32.3,1.875
3,18.7974803149606,4.02092871699861,4.0001,32.2,1.875
3,19.189094488189,4.03492042612321,4.00007591477536,32.4,1.875
3,19.5807086614173,4.04901667438629,4.00009166280686,32.4041685965725,1.875
3,19.9723228346457,4.06304080592867,4,32.6,1.875
3,20.363937007874,4.07722130616026,4.00002978230662,32.6,1.875
3,20.7555511811024,4.09140180639185,4.00005030106531,32.6,1.875
3,21.1471653543307,4.10572153774896,4.00006961556276,32.6,1.875
3,21.5387795275591,4.11986797900262,4.0001,32.6,1.875
3,21.9303937007874,4.13406558591941,4,32.5081982399259,1.875
3,22.3220078740157,4.1486002315887,4.0001,32.6,1.875
3,22.7136220472441,4.16282051875868,4.00001987031033,32.6,1.875
3,23.1052362204724,4.17733186660491,4,32.7,1.875
3,23.4968503937008,4.1920694302918,4.00005382121353,32.7,1.875
3,23.8884645669291,4.2003,3.76897586845762,32.6,1.875
3,24.2800787401575,4.2003,3.30978675312644,32.6,1.875
3,24.6716929133858,4.2003,2.93673844372395,32.7,1.875
3,25.0633070866142,4.2003,2.61179592403891,32.6,1.875
3,25.4549212598425,4.2003,2.32921611857341,32.5,1.875
3,25.8465354330709,4.2003,2.08664701250579,32.3,1.875
3,26.2381496062992,4.2003,1.8799975451598,32.1,1.875
3,26.6297637795276,4.2003,1.70048378879111,31.9,1.875
3,27.0213779527559,4.2003,1.54144881889764,31.8,1.875
3,27.4129921259842,4.2003,1.39707313571098,31.6,1.875
3,27.8046062992126,4.2003,1.26929119962946,31.4317276516906,1.875
3,28.1962204724409,4.2003,1.15296776285317,31.1,1.875
3,28.5878346456693,4.2003,1.05101245947198,30.8,1.875
3,28.9794488188976,4.2003,0.961131727651691,30.6,1.875
3,29.371062992126,4.2003,0.881568642890227,30.4,1.875
3,29.7626771653543,4.2003,0.811594534506716,30.3077813802686,1.875
3,30.1542913385827,4.2003,0.749706299212598,30.1,1.875
3,30.545905511811,4.2003,0.694651181102363,30,1.875
3,30.9375196850394,4.2003,0.648373359580053,29.8,1.875
3,31.3291338582677,4.2003,0.606786614173228,29.6,1.875
3,31.7207480314961,4.2003,0.571416396479852,29.495599814729,1.875
3,32.1123622047244,4.2003,0.539073413617415,29.3,1.875
3,32.5039763779528,4.2003,0.512013015284854,29.2,1.875
3,32.8955905511811,4.2003,0.487434120734908,29,1.875
3,33.2872047244094,4.2003,0.466465632237147,28.9,1.875
3,33.6788188976378,4.2003,0.447345406824147,28.7,1.875
3,34.0704330708661,4.2003,0.429914126910607,28.6,1.875
3,34.4620472440945,4.2003,0.413697637795276,28.4,1.875
3,34.8536614173228,4.2003,0.3986,28.3,1.875
3,35.2452755905512,4.2003,0.38390305697082,28.2,1.875
3,35.6368897637795,4.2003,0.370021537748958,28,1.875
3,36.0285039370079,4.2003,0.356897128300139,27.9,1.875
3,36.4201181102362,4.2003,0.3449878647522,27.7875405280223,1.875
3,36.8117322834646,4.2003,0.331904724409449,27.7,1.875
3,37.2033464566929,4.2003,0.319246364057434,27.5726262158407,1.875
3,37.5949606299213,4.2003,0.307972672533581,27.5,1.875
3,37.9865748031496,4.2003,0.295751320055581,27.4504400185271,1.875
3,38.3781889763779,4.2003,0.284465678554887,27.3,1.875
3,38.7698031496063,4.2003,0.273239895013123,27.2,1.875
3,39.1614173228347,4.2003,0.2627,27.2,1.875
3,39.553031496063,4.2003,0.253098888374247,27.1,1.875
3,39.9446456692913,4.2003,0.241977582213988,27.0197313571098,1.875
3,40.3362598425197,4.2003,0.2331,26.9,1.875
3,40.727874015748,4.2003,0.223957387679481,26.9,1.875
3,41.1194881889764,4.2003,0.215062389995368,26.8,1.875
3,41.5111023622047,4.2003,0.207010421491431,26.8,1.875
3,41.9027165354331,4.2003,0.19873029180176,26.7,1.875
3,42.2943307086614,4.2003,0.1913,26.7,1.875
3,42.6859448818898,4.2003,0.183653913849004,26.6,1.875
3,43.0775590551181,4.2003,0.177421630384437,26.5,1.875
3,43.4691732283465,4.2003,0.171114358499305,26.5,1.875
3,43.8607874015748,4.2003,0.164336045494313,26.4622922134733,1.875
3,44.2524015748032,4.2003,0.158580052493438,26.4,1.875
3,44.6440157480315,4.2003,0.153693283927745,26.3881426586383,1.875
3,45.0356299212598,4.2003,0.148588883742473,26.3,1.875
3,45.4272440944882,4.2003,0.142792959703567,26.2103288559518,1.875
3,45.8188582677165,4.2003,0.138246178786475,26.2,1.875
3,46.2104724409449,4.2003,0.13331519221862,26.2,1.875
3,46.6020866141732,4.2003,0.129514590088004,26.1,1.875
3,46.9937007874016,4.2003,0.1249,26.1,1.875
3,47.3853149606299,4.2003,0.121024502084298,26.1,1.875
3,47.7769291338583,4.2003,0.116402130616026,26.1,1.875
3,48.1685433070866,4.2003,0.113751443569554,26.0080927384077,1.875
3,48.560157480315,4.2003,0.109749837887911,26,1.875
3,48.9517716535433,4.2003,0.106492264937471,26,1.875
3,49.3433858267717,4.2003,0.103147985178323,26,1.875
3,49.735,4.2003,0.1,26,1.875
4,0,3.5727,3.9988,27.8,1.88
4,0.389322834645669,3.63449735988884,4.00007248726262,27.8,1.88
4,0.778645669291339,3.65115636868921,4.0001,27.8,1.88
4,1.16796850393701,3.66393418249189,4.0001,27.9,1.88
4,1.55729133858268,3.67639092172302,4.0001,28.1,1.88
4,1.94661417322835,3.68865831403427,4.0001,28.3,1.88
4,2.33593700787402,3.69996836498379,4.0001,28.5,1.88
4,2.72525984251969,3.71026929133858,4.00001023622047,28.6,1.88
4,3.11458267716535,3.71938675312645,4.0001,28.8,1.88
4,3.50390551181102,3.72763895321908,4.00016526169523,28.9,1.88
4,3.89322834645669,3.73480402964335,4.0001,29,1.88
4,4.28255118110236,3.74130384437239,4.0001,29.1,1.88
4,4.67187401574803,3.74725660027791,4.0001,29.1477999073645,1.88
4,5.0611968503937,3.75267290412228,4.0001,29.3,1.88
4,5.45051968503937,3.75801787864752,4.0001,29.4,1.88
4,5.83984251968504,3.76306285317277,4.0001,29.6,1.88
4,6.22916535433071,3.76804803149606,4.0001,29.7,1.88
4,6.61848818897638,3.7729498687664,4.0001,29.7,1.88
4,7.00781102362205,3.77750901137358,4.0001,29.9,1.88
4,7.39713385826772,3.78231412691061,4.0001,30,1.88
4,7.78645669291339,3.78714386289949,4.0001,30.1,1.88
4,8.17577952755906,3.79174905048634,4.00001635016211,30.1,1.88
4,8.56510236220472,3.79658943955535,4.00000528022233,30.2,1.88
4,8.95442519685039,3.80146132468735,4.0001,30.4,1.88
4,9.34374803149606,3.80639580052493,4.0001,30.5,1.88
4,9.73307086614173,3.81140125057897,4.00010041685966,30.6,1.88
4,10.1223937007874,3.81654580824456,4.0001,30.7,1.88
4,10.5117165354331,3.8219361741547,4.0001546086151,30.8,1.88
4,10.9010393700787,3.82741787864752,4.0001,30.9,1.88
4,11.2903622047244,3.83298874478925,4.00000375173691,31.1,1.88
4,11.6796850393701,3.83880620657712,4.0002,31.1,1.88
4,12.0690078740157,3.8449437992126,4.0001,31.1,1.88
4,12.4583307086614,3.85129796201945,4.00001959240389,31.2,1.88
4,12.8476535433071,3.85807623899954,4.00010792033349,31.3,1.88
4,13.2369763779528,3.86509960629921,4.00006653543307,31.5,1.88
4,13.6262992125984,3.87270498687664,4.00016500437445,31.5,1.88
4,14.0156220472441,3.88044627142195,4.0001,31.5,1.88
4,14.4049448818898,3.8888395553497,4.0001,31.6,1.88
4,14.7942677165354,3.89748779527559,4.0001,31.7,1.88
4,15.1835905511811,3.90678100972673,4.0001,31.7,1.88
4,15.5729133858268,3.91659796201945,4.0001,31.8,1.88
4,15.9622362204724,3.9269114404817,4.00017786012043,31.8778601204261,1.88
4,16.3515590551181,3.93771242344707,4.0001,31.9,1.88
4,16.7408818897638,3.94900101899027,4.0001,32,1.88
4,17.1302047244094,3.96080796150481,4.0001,32.1011373578303,1.88
4,17.5195275590551,3.97316845761927,4.0001,32.1,1.88
4,17.9088503937008,3.98587531264474,4.00003441408059,32.2,1.88
4,18.2981732283465,3.99902760537286,4.0001,32.2,1.88
4,18.6874960629921,4.01253510884669,4.0001,32.220611394164,1.88
4,19.0768188976378,4.02631500694766,4,32.3,1.88
4,19.4661417322835,4.04017054191755,4.00002436313108,32.3,1.88
4,19.8554645669291,4.05428215223097,4.0001,32.3,1.88
4,20.2447874015748,4.06865132005558,4.0001,32.3247799907364,1.88
4,20.6341102362205,4.08283853635943,4.00004770727188,32.4,1.88
4,21.0234330708661,4.09710861509958,4.00007392311255,32.4,1.88
4,21.4127559055118,4.11142519685039,4.00000419947507,32.4,1.88
4,21.8020787401575,4.12569735988884,4.00002894858731,32.4,1.88
4,22.1914015748031,4.13999652616952,4.0001,32.5,1.88
4,22.5807244094488,4.15431116257527,4,32.5277906438166,1.88
4,22.9700472440945,4.16857758221399,4.0000056044465,32.6,1.88
4,23.3593700787402,4.18322700324224,4,32.6,1.88
4,23.7486929133858,4.19793622047244,3.99993937007874,32.6,1.88
4,24.1380157480315,4.2003,3.57172853172765,32.6,1.88
4,24.5273385826772,4.2003,3.1566930060213,32.7,1.88
4,24.9166614173228,4.2003,2.80514770727189,32.7,1.88
4,25.3059842519685,4.2003,2.49938703103289,32.6,1.88
4,25.6953070866142,4.2003,2.2337750347383,32.4,1.88
4,26.0846299212598,4.2003,2.00652204724409,32.3,1.88
4,26.4739527559055,4.2003,1.81328447069116,32.0391513560805,1.88
4,26.8632755905512,4.2003,1.64272769800834,31.8,1.88
4,27.2525984251969,4.2003,1.48929823992589,31.5,1.88
4,27.6419212598425,4.2003,1.35105039370079,31.5,1.88
4,28.0312440944882,4.2003,1.22806924502084,31.2515053265401,1.88
4,28.4205669291339,4.2003,1.11833483094025,31.1,1.88
4,28.8098897637795,4.2003,1.02120041685966,30.8,1.88
